6	7	7.8746895334461596406781129588295700249187202068914890801059175870102126428825015776723557134735828569261794692249993811831676427270189340012724515078897514767726584865557006714142717946733431106129472e-12
1	7	1.3808245318970470247737999881815719492413440696331631585932640676634020540846132412121123233847006633515001175651681567409966042593705314231214508843948616344577791425702496651672755388291042683655793e-11
1	6	1.4434908208227919423421821675676013936457044813433656600067613049854466123564212847282143235218827282488723557139289990244528813952692247264956530673126623109700393863393724608196549332826300915641385e-11
21	22	1.5261822826466297171316804543688491715568797045114850381397548348438976855726736143481506199735845825510465371611710230495948155073894986927752804432870146992917712536925925258386802221864745833847256e-11
2	9	2.3083476416303117779083084655066493757091510876371055355278543254792206515044853979554959137055884763258731015161047236311477726710377102957780991027264048771775182168172781801484336562456300139165609e-11
4	12	2.9681875963662841738846648169212019790731047532505560327940561449147900974125179417755598288656043843830224144055764243642587313019103870653997036784675840679472280237224674767574004887603157032286858e-11
0	8	3.1658138272669507448360463477183994862632562706522451859091871944953181047106679138272933802969897849559103050764369416827572372795538046905468960760733335047402983951659455070324835003216681421298166e-11
18	20	4.4999550335663088782283342194007026720948434628030336661689511974975680321469201552856064287384548195296226806104962839363517521055367767501583262649201088839950621564201614509113864765288110155165267e-11
6	9	6.0534770383264277922588912578255791370492689666584502470921159360738532839141332107559617897323942924542354916861335194444930562815837192940489567217628482183939989760086229304486904807564691416734983e-11
7	9	6.2804134424636001695139158662454204492783280558218568170008643874937282582252098953369426302906100762761516088347670377626744203937210110894948577875355308337611522695373261286044667169173050242050743e-11
8	12	6.3469473809564964113070058820385238528982621510312095437208688864511158039401648039461578554520883877330596776764696521081519794699993764958635650994458458018210188187325493357772211719154113023143828e-11
1	9	6.7995640055952042393368809228883242492800816844768483292444845051328644041312762439957918138370142471312828747001101016192251250025719790891061106607868246332493788235534601492967695760014893782777472e-11
2	6	6.8499898182819797073308923884124085712006803718556656325656354514517364869644150943787177418323801298150921015057835036367945666510607260267627531840563646866881117772962175198539192090742941558514582e-11
2	7	7.0684323508030626427180466088127462564320471353347670914728172031075082658857843929970574900960026600036828843740842489356193103415542988763551545296015571780184849114630749211283574477721129550611639e-11
4	10	7.4461599858881825409881889747189709464652236485109235390547108635604824674251121046056933732059300973882137153772513776984262778047286924126331603526822435407691877297730969874007166014388679249264922e-11
1	2	7.5898605966460996300585417384981777077203626825774026343127592562123554608282775402892414374084569715218093756388760871129300865072573968813201150810735847286328502110287077508090995721083140885726364e-11
3	10	8.8387671198494829521226744366072929810086771549910455828082001702399476126043108058601720571445302006272129080526959548586639615381544689696330693993381066872530952286770063480641604856911476363002212e-11
0	12	9.2004602777450702105008750561626797613928973198384604281491020311002186434688554530292078952999219461300753259627778684363876686557294865863929643506321820298885299677475251528435250275051585717919457e-11
